field_index,scenario_id,scenario_name,time,rainband_width_km,rainband_length_km,rainband_aspect_ratio,rainband_width10_km,rainband_length10_km,rainband_aspect_ratio10,rainband_valid_grid_count,rainband_weight_sum,rainband10_valid_grid_count,rainband10_weight_sum
2276,S4,slower_translation,2024-11-06 02:00:00,337.9596366061711,729.8412004341857,2.159551382417532,178.42875303483612,202.55403742929855,1.1352096227997015,2749,13072.34264576435,319,5376.810345649719
2277,S4,slower_translation,2024-11-06 02:30:00,335.67251128469684,723.5758280247371,2.15560048469695,181.43911859767576,203.95588480744846,1.124100945726596,2723,13012.368771195412,324,5410.389139175415
2278,S4,slower_translation,2024-11-06 03:00:00,342.16227139030735,720.7097755139589,2.1063391138523193,170.70213774676503,202.74996687873747,1.1877412289910154,2753,12889.517003178596,303,4967.096362113953
2279,S4,slower_translation,2024-11-06 03:30:00,342.352655274633,724.7186022395732,2.1168774101027688,179.87622412649966,205.5601612897011,1.1427867261942182,2742,13123.123287558556,323,5249.236246109009
2280,S4,slower_translation,2024-11-06 04:00:00,345.8917893485664,730.2438321571399,2.111191576800475,181.2740843954734,207.67145168379182,1.145621297033987,2775,13253.000383853912,327,5317.630178451538
2281,S4,slower_translation,2024-11-06 04:30:00,347.6997205077378,731.2861174775572,2.103211692001578,183.4197695413335,205.58493630868458,1.1208439353226591,2784,13418.732201576233,324,5147.887989997864
2282,S4,slower_translation,2024-11-06 05:00:00,352.6772442291235,740.6329892813486,2.100030555983873,172.18052235659343,208.72625314213616,1.212252409769403,2759,12416.645147681236,266,3721.306640625
2283,S4,slower_translation,2024-11-06 05:30:00,572.4328442847186,810.6905213941025,1.4162194386436655,180.8156028834543,214.00981124426022,1.1835804423482208,2904,12773.975231051445,280,4414.323994636536
2284,S4,slower_translation,2024-11-06 06:00:00,445.1290860717605,879.214005375934,1.9751888449594404,232.94501028148045,448.0132530718708,1.9232575642230305,2961,11202.831996440887,182,1869.5929145812988
2285,S4,slower_translation,2024-11-06 06:30:00,763.806997195698,1224.413136819501,1.6030399581503016,345.8844731687733,1482.3234213159694,4.28560266882136,3593,11547.495778679848,202,2074.703098297119
2286,S4,slower_translation,2024-11-06 07:00:00,762.5887506178826,1264.476571263218,1.6581369319160324,278.54265884493117,1534.598611112835,5.509384513943206,3564,11281.495309233665,193,1982.0100812911987
2287,S4,slower_translation,2024-11-06 07:30:00,762.2290979813772,1243.521432483269,1.631427396010601,341.87395420680696,1529.5664995290522,4.474065604318543,3611,11501.544973373413,195,1991.9789419174194
2288,S4,slower_translation,2024-11-06 08:00:00,762.3986002241255,1247.4047807576835,1.6361582778234076,341.8693647839875,1549.4917113603553,4.532408782341195,3604,11474.358749985695,195,1991.3377542495728
2289,S4,slower_translation,2024-11-06 08:30:00,794.6905603077284,905.2951557960826,1.1391794504838757,279.1147126301751,536.9204760552653,1.9236552276148873,3456,12555.195356845856,187,1960.2158851623535
2290,S4,slower_translation,2024-11-06 09:00:00,762.4649259323409,1253.743505203231,1.6443294144581848,341.4749329629791,1553.6668355825368,4.549870826831592,3611,11445.431748270988,194,1980.1722707748413
2291,S4,slower_translation,2024-11-06 09:30:00,793.6719088580911,910.4067952726683,1.1470820437408833,285.4234260269,536.8978377072323,1.8810573651254185,3455,12509.230416059494,186,1953.188283920288
2292,S4,slower_translation,2024-11-06 10:00:00,799.3214738669313,930.935759004909,1.1646575119535538,288.4430358743206,544.7456717373067,1.8885727994301773,3434,12267.935383677483,184,1936.8990669250488
2293,S4,slower_translation,2024-11-06 10:30:00,817.6019502420468,907.3930039405351,1.1098224553793017,189.809959881184,324.5121692060568,1.70966881510955,3356,11969.728484511375,166,1770.7530336380005
2294,S4,slower_translation,2024-11-06 11:00:00,724.4170216343203,1114.5438431102077,1.5385390042267926,172.95231139742617,1271.156086191824,7.349749048862574,3606,13646.613827705383,187,1995.8984680175781
2295,S4,slower_translation,2024-11-06 11:30:00,666.4824529470369,811.933145642847,1.2182363422362559,415.17685181947763,646.5839986727215,1.5573700601060003,3879,14810.366381525993,251,2635.796676635742
2296,S4,slower_translation,2024-11-06 12:00:00,670.2271347516853,811.659321516617,1.2110212783571201,408.0710615439523,643.4720720556969,1.5768627886062159,3869,14660.955452919006,249,2614.6082725524902
2297,S4,slower_translation,2024-11-06 12:30:00,729.5527699950219,1116.6086392723455,1.5305385507342575,173.2085409228282,1273.139774954916,7.35032907829959,3610,13602.584262490273,187,1992.7456150054932
2298,S4,slower_translation,2024-11-06 13:00:00,730.8510414786952,1117.1936000881751,1.528620110915913,171.7086691478115,1273.369633835532,7.415872711350255,3608,13593.66524386406,186,1983.7896223068237
2299,S4,slower_translation,2024-11-06 13:30:00,703.0832962362125,1122.6030727446384,1.5966857394482596,169.3639158262242,1269.5741212320884,7.496131127097504,3596,13516.839079141617,184,1958.6003484725952
2300,S4,slower_translation,2024-11-06 14:00:00,703.5256201691258,1123.0960616938364,1.5963826042665588,169.6065673218327,1273.7498127704393,7.510026485905229,3593,13492.838132739067,184,1956.6526861190796
2301,S4,slower_translation,2024-11-06 14:30:00,704.3881675286102,1123.584758832637,1.5951215688003426,170.38234531319398,1278.1832772407968,7.501852817504385,3583,13465.92446911335,183,1945.283896446228
2302,S4,slower_translation,2024-11-06 15:00:00,695.8413445881745,1140.8146658685848,1.639475255014864,168.84809011220133,1278.9664297183467,7.574657367272869,3528,13176.218502640724,181,1925.6554012298584
2303,S4,slower_translation,2024-11-06 15:30:00,696.1242979727365,1141.5469900778473,1.6398608601973466,171.2555152717665,1284.6696244017674,7.501478842086394,3517,13148.722343087196,180,1913.7504329681396
2304,S4,slower_translation,2024-11-06 16:00:00,709.3754932215675,1125.3577512617858,1.5864062996468475,178.2943240575383,1288.5272609322149,7.226967362776957,3591,13421.082111597061,183,1940.9478302001953
2305,S4,slower_translation,2024-11-06 16:30:00,823.8677388582993,859.6247222060575,1.0434013636670718,683.931422538404,915.9429876122568,1.3392322057856956,3624,12083.41615140438,166,1697.0546054840088
2306,S4,slower_translation,2024-11-06 17:00:00,703.8095960436269,1145.3551479513194,1.6273650634912924,171.48197044689073,1307.6469716801655,7.6255653481958685,3532,13123.322429299355,180,1909.6565589904785
2307,S4,slower_translation,2024-11-06 17:30:00,705.2571949526979,1146.04597092414,1.6250042950657235,169.84097027697499,1305.656772017532,7.687525394422041,3532,13104.382145881653,180,1910.4574365615845
2308,S4,slower_translation,2024-11-06 18:00:00,700.9786855925922,1180.4979814745755,1.6840711504324932,145.1590251406851,1288.955903429377,8.879612564083695,3588,12981.063036441803,175,1870.0033025741577
2309,S4,slower_translation,2024-11-06 18:30:00,707.4772576685671,1155.6760840088427,1.6335169385052408,157.94414317147718,1293.3034328583362,8.188359548439927,3535,13042.128165602684,177,1893.9785957336426
2310,S4,slower_translation,2024-11-06 19:00:00,708.7902268217215,1148.6607243373849,1.6205933446459613,168.78161614127043,1312.0774327133308,7.773817212504427,3531,13057.95569396019,179,1897.2487888336182
2311,S4,slower_translation,2024-11-06 19:30:00,833.9477047070865,933.6482278672889,1.1195524882405186,686.9145086142213,954.872677984232,1.3900895468208805,3406,10762.038147091866,157,1590.403600692749
2312,S4,slower_translation,2024-11-06 20:00:00,830.5447311389702,1533.5101351109306,1.8463907813946934,757.6636087977175,1862.3365629355014,2.457999224604054,3275,8884.788161993027,133,1334.0261554718018
2313,S4,slower_translation,2024-11-06 20:30:00,829.6379774790926,1535.2302455319857,1.8504821225721584,757.6763445723523,1862.3394757541262,2.4579617525280737,3284,8890.828714251518,133,1333.9801054000854
2314,S4,slower_translation,2024-11-06 21:00:00,912.3169619013107,1328.3339153958163,1.4560004591249796,913.7274450417193,1601.9055067034476,1.753154636424766,3419,10803.769117236137,165,1684.118140220642
2315,S4,slower_translation,2024-11-06 21:30:00,921.2087399845701,1340.7316489696436,1.4554048293029644,945.9638673330519,1614.0198824758813,1.706217264964118,3464,10925.69041109085,165,1683.8773365020752
2316,S4,slower_translation,2024-11-06 22:00:00,920.6867813925913,1340.9659902510884,1.4564844606792327,945.6386417146563,1613.996357727239,1.7067791929491138,3464,10924.418326973915,165,1683.754952430725
2317,S4,slower_translation,2024-11-06 22:30:00,920.1226044487406,1340.7433783408621,1.4571355728665316,945.3296861514089,1613.9794303241156,1.7073191014395064,3462,10918.478968858719,165,1683.6350164413452
2318,S4,slower_translation,2024-11-06 23:00:00,919.2941431666098,1340.024193595167,1.4576664102082764,944.8246362538956,1613.8667877662417,1.70811251722331,3462,10928.112532377243,165,1683.498698234558
2319,S4,slower_translation,2024-11-06 23:30:00,843.3512740256773,1496.7034376803892,1.77470940493868,910.148107116967,1648.9579323430517,1.8117468129075998,3321,8953.070824503899,134,1342.9154987335205
2320,S4,slower_translation,2024-11-07 00:00:00,842.0380017615681,1498.4611382413264,1.77956474067263,894.8158339340548,1650.3242202225777,1.8443171853217335,3318,8939.466360807419,134,1342.909330368042
2321,S4,slower_translation,2024-11-07 00:30:00,917.336326615689,1338.3428985513322,1.4589446201142529,943.7100483325195,1596.6177867526637,1.6918520572858076,3460,10925.89839398861,165,1683.0781927108765
2322,S4,slower_translation,2024-11-07 01:00:00,826.1047855701441,1546.1793688746452,1.8716504199979096,763.4937494620323,1844.0657354628981,2.4152990600934827,3271,8832.962297439575,132,1323.61070728302
2323,S4,slower_translation,2024-11-07 01:30:00,835.2916829908436,1511.8844745453123,1.8100078156313735,748.2501736727952,1770.837265424549,2.366637961114489,3295,8918.725714206696,135,1353.8136291503906
2324,S4,slower_translation,2024-11-07 02:00:00,915.3104167425495,1336.62886686467,1.4603011638625587,940.3217773118346,1591.7657685084505,1.6927883698056467,3459,10917.981185793877,166,1692.6881113052368
2325,S4,slower_translation,2024-11-07 02:30:00,834.2998755576089,1514.3338562800704,1.815095387935849,748.5645809377903,1767.6781485220454,2.3614237081689367,3293,8906.88678908348,135,1353.7480545043945
2326,S4,slower_translation,2024-11-07 03:00:00,867.6399212244283,1505.840482868955,1.7355592406857965,912.5849448215127,1670.6360388983012,1.8306635983623962,3319,8920.53652215004,134,1346.686203956604
2327,S4,slower_translation,2024-11-07 03:30:00,867.2242884307462,1507.1660694152038,1.7379195780395391,912.5964441069721,1670.6391097574508,1.8306438958265556,3317,8918.518381118774,134,1346.6825304031372
2328,S4,slower_translation,2024-11-07 04:00:00,890.1754549918089,1469.6812987606631,1.6510018227521055,1152.736982235933,1529.3265140305148,1.326691637032517,3343,9001.297852277756,135,1356.8897666931152
2329,S4,slower_translation,2024-11-07 04:30:00,865.3729885609542,1509.8204210598606,1.7447048163250032,1069.219852968209,1473.5840835104127,1.3781862349634333,3324,9031.395870923996,138,1386.8429250717163
2330,S4,slower_translation,2024-11-07 05:00:00,655.7298100189654,1535.6716068413568,2.341927396585705,,,,3235,6551.967595696449,3,0.0
2331,S5,compound_moderate_high_risk,2024-10-24 18:00:00,499.8269247307864,706.8904119094833,1.4142703742704992,163.44806305462697,170.41182160439948,1.0426053292992776,3502,14981.56052494049,267,4327.6672077178955
2332,S5,compound_moderate_high_risk,2024-10-24 18:30:00,506.27738618422654,705.9494395184365,1.3943925973844524,159.19199367755147,173.70342063892423,1.0911567637676869,3523,14985.79031097889,266,4419.625930786133
2333,S5,compound_moderate_high_risk,2024-10-24 19:00:00,491.36816065854066,695.7880465576737,1.4160218391545034,162.46607166114347,171.89961604456542,1.0580647041377138,3431,15242.675094127655,274,4891.917078971863
2334,S5,compound_moderate_high_risk,2024-10-24 19:30:00,497.14398960120303,683.9565343754296,1.3757715041955585,166.12038760647025,192.28781318592326,1.1575208555462861,3423,15961.707679152489,310,5750.424354553223
2335,S5,compound_moderate_high_risk,2024-10-24 20:00:00,515.0193563011638,652.8338955877879,1.2675909897375468,163.5976148613832,207.4820111996644,1.2682459421884809,3312,15735.060938000679,325,5904.4940185546875
2336,S5,compound_moderate_high_risk,2024-10-24 20:30:00,552.6895839022743,670.3084603239126,1.2128118203190785,158.78197397227095,218.28652515425756,1.3747563384769161,3306,15250.844511389732,324,5574.114274024963
2337,S5,compound_moderate_high_risk,2024-10-24 21:00:00,575.2440532129434,676.743690847804,1.1764462180320643,159.3585464049393,226.64388957539484,1.422226135267814,3382,15685.80687892437,336,5818.425597190857
2338,S5,compound_moderate_high_risk,2024-10-24 21:30:00,585.306812217005,701.5942231000843,1.198677699380618,163.80140671065087,222.19070551335042,1.3564639643531313,3416,15681.134815096855,334,5646.068176269531
2339,S5,compound_moderate_high_risk,2024-10-24 22:00:00,621.127672690675,708.8857067341945,1.1412882373495896,163.1924367078079,228.37649719209637,1.3994306464152966,3526,16172.283754587173,339,5664.020329475403
2340,S5,compound_moderate_high_risk,2024-10-24 22:30:00,616.058805163034,703.7867246578913,1.1424018596270853,161.424688512219,228.27016546600413,1.4140969858444166,3525,16236.459313511848,335,5669.004621505737
2341,S5,compound_moderate_high_risk,2024-10-24 23:00:00,611.7809826341119,690.2112522865782,1.1281999144771913,158.04810875077294,227.85018013043216,1.4416507855195477,3593,16501.31541109085,330,5682.681512832642
2342,S5,compound_moderate_high_risk,2024-10-24 23:30:00,596.1312670732783,659.8366728896804,1.1068647281817043,156.85497360903742,223.16829227619553,1.4227683518180514,3564,16556.159482955933,322,5650.896381378174
2343,S5,compound_moderate_high_risk,2024-10-25 00:00:00,593.2717483359652,663.3834514122952,1.1181780579860432,157.29037109267242,224.15252539619766,1.425087396253455,3562,16552.46129798889,324,5672.614106178284
2344,S5,compound_moderate_high_risk,2024-10-25 00:30:00,571.6562157803663,1018.7181554596708,1.7820468444815554,243.81697407631026,396.1661839758248,1.6248507122060765,4877,24349.342674613,545,10624.488832473755
2345,S5,compound_moderate_high_risk,2024-10-25 01:00:00,599.8842804967666,667.0324046876952,1.1119351287807073,157.30887017474453,225.77740199831837,1.435249021542873,3581,16644.92911708355,326,5712.623441696167
2346,S5,compound_moderate_high_risk,2024-10-25 01:30:00,554.6605194468951,731.0844512261934,1.318075517534989,161.892935442435,433.0695746876059,2.6750368909185154,3570,16087.309980154037,335,5312.204381942749
2347,S5,compound_moderate_high_risk,2024-10-25 02:00:00,526.6385517643097,753.6914091716233,1.4311360356104859,168.642148558267,329.0889812959841,1.9514041069174337,3585,16061.911959052086,325,5383.222274780273
2348,S5,compound_moderate_high_risk,2024-10-25 02:30:00,521.7077591244482,731.6287287351828,1.4023727190928332,164.7733203818904,335.60652059385546,2.0367770693461043,3537,15893.852161169052,326,5443.002977371216
2349,S5,compound_moderate_high_risk,2024-10-25 03:00:00,546.050500854615,719.4099387388876,1.3174787636179237,171.05901127814622,316.5846540866579,1.850733566861798,3637,15763.90186047554,294,4847.044631958008
2350,S5,compound_moderate_high_risk,2024-10-25 03:30:00,573.0930355880878,731.272022853887,1.2760092645402334,195.63981923000654,420.22060896383147,2.1479298571104866,3667,15671.013139128685,299,4699.624402046204
2351,S5,compound_moderate_high_risk,2024-10-25 04:00:00,479.8516701390374,637.3855924520348,1.3282971220405473,153.71864858552888,213.47466051628925,1.3887362560145773,3684,16432.025911569595,314,5499.7531843185425
2352,S5,compound_moderate_high_risk,2024-10-25 04:30:00,498.2061431304424,683.41636466188,1.37175419068035,150.33525831354984,212.60052643307773,1.4141760809673911,3623,15829.831457018852,295,4978.458853721619
